tipo,autonomia,provincia,matricula,causa,poblacion,fechahora_ini,nivel,carretera,pk_inicial,pk_final,sentido,longitud,latitud, cluster
Obras,Euskadi,ARABA,VI,Obras,Urkabustaiz,2006-06-16 08:38:44,Blanco,AP-68,32,32,BILBAO,-2.881384,42.99702,96
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-06-16 08:25:59,Blanco,AP-68,50,51,ZARAGOZA,-2.89331,42.85456,78
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-14 08:13:52,Blanco,AP-68,54,54,ZARAGOZA,-2.89429,42.81965,107
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-06-15 07:49:35,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-14 08:13:52,Blanco,AP-68,54,54,ZARAGOZA,-2.89429,42.81965,107
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-06-14 08:13:52,Blanco,AP-68,52,55,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2006-06-12 08:08:46,Blanco,AP-68,54,55,ZARAGOZA,-2.89429,42.81965,107
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2006-06-12 08:08:46,Blanco,AP-68,54,55,ZARAGOZA,-2.89429,42.81965,107
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2006-06-12 08:08:46,Blanco,AP-68,54,55,ZARAGOZA,-2.89429,42.81965,107
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-07 07:54:09,Blanco,AP-68,54,54,ZARAGOZA,-2.89429,42.81965,107
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-06-07 07:54:09,Blanco,AP-68,50,51,ZARAGOZA,-2.89331,42.85456,78
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-06-08 07:49:39,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-08 07:49:39,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-06-07 07:54:09,Blanco,AP-68,50,51,ZARAGOZA,-2.89331,42.85456,78
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-06-07 07:54:09,Blanco,AP-68,50,51,ZARAGOZA,-2.89331,42.85456,78
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-06-06 12:43:22,Blanco,AP-68,27,27,ZARAGOZA,-2.91325,43.03225,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-06-06 09:19:52,Blanco,AP-68,51,51,BILBAO,-2.89269,42.84543,-1
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-06-05 08:03:02,Blanco,AP-68,33,33,BILBAO,-2.873356,42.99057,66
Obras,Euskadi,ARABA,VI,Obras,Iruraiz-Gauna,2006-06-02 10:58:06,Blanco,N-1,372,371,MADRID,-2.462198,42.85976,39
Obras,Euskadi,ARABA,VI,Obras,Iruraiz-Gauna,2006-06-02 10:58:06,Blanco,N-1,372,371,MADRID,-2.462198,42.85976,39
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-06-02 10:05:58,Blanco,AP-68,64,64,ZARAGOZA,-2.91497,42.74139,111
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-02 09:00:04,Blanco,N-1,350,352,MADRID,-2.717862,42.87418,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-02 09:00:04,Blanco,N-1,350,352,MADRID,-2.717862,42.87418,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-06-01 13:24:06,Blanco,N-1,352,350,IRÚN,-2.69683,42.8802,25
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-31 13:09:19,Blanco,N-1,350,350,MADRID,-2.717862,42.87418,-1
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2006-05-31 07:40:32,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566,-1
Obras,Euskadi,ARABA,VI,Obras,Zigoitia,2006-05-30 15:26:46,Blanco,N-622,12,17,BILBAO,-2.743428,42.93217,10
Obras,Euskadi,ARABA,VI,Obras,Zigoitia,2006-05-30 15:26:46,Blanco,N-622,12,13,BILBAO,-2.743428,42.93217,10
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2006-05-30 07:36:22,Blanco,AP-68,52,52,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Blanco,N-240,8,11,VITORIA-GASTEIZ,-2.64827,42.90795,38
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2006-05-30 07:36:22,Blanco,AP-68,52,52,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2006-05-30 07:36:22,Blanco,AP-68,52,52,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Blanco,N-240,8,11,VITORIA-GASTEIZ,-2.64827,42.90795,38
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Blanco,N-240,8,11,BILBAO,-2.648236,42.90803,38
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Negro,N-240,8,11,BILBAO,-2.648236,42.90803,38
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Blanco,N-240,8,11,BILBAO,-2.648236,42.90803,38
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Negro,N-240,8,11,BILBAO,-2.648236,42.90803,38
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Blanco,N-240,8,11,BILBAO,-2.648236,42.90803,38
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Amarillo,N-240,8,11,BILBAO,-2.648236,42.90803,38
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Negro,N-240,8,11,BILBAO,-2.648236,42.90803,38
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Rojo,N-240,8,11,BILBAO,-2.648236,42.90803,38
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-26 06:58:43,Blanco,AP-68,33,19,BILBAO,-2.873356,42.99057,66
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-25 07:36:13,Blanco,AP-68,33,33,BILBAO,-2.873356,42.99057,66
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-25 07:32:55,Blanco,AP-68,50,50,BILBAO,-2.89297,42.85442,78
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-25 07:32:55,Blanco,AP-68,50,50,BILBAO,-2.89297,42.85442,78
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-25 07:32:55,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906,-1
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2006-05-24 13:02:53,Blanco,AP-68,66,66,BILBAO,-2.92183,42.72518,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-24 08:03:17,Blanco,AP-68,56,56,ZARAGOZA,-2.90542,42.80467,-1
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-05-24 08:03:17,Blanco,AP-68,56,56,ZARAGOZA,-2.90542,42.80467,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-23 13:50:24,Blanco,AP-68,25,25,BILBAO,-2.923923,43.04784,19
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-05-23 07:39:51,Blanco,AP-68,50,57,ZARAGOZA,-2.89331,42.85456,78
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-05-23 07:39:51,Blanco,AP-68,50,50,ZARAGOZA,-2.89331,42.85456,78
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-05-22 08:32:59,Blanco,AP-68,24,24,BILBAO,-2.931558,43.05477,114
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-05-22 07:43:28,Blanco,AP-68,53,53,ZARAGOZA,-2.89539,42.828,-1
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-05-19 08:26:18,Amarillo,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-05-19 08:26:18,Amarillo,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-05-19 08:26:18,Amarillo,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-19 07:26:52,Amarillo,AP-68,52,53,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-18 08:30:37,Blanco,AP-68,58,61,ZARAGOZA,-2.89953,42.78738,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-19 07:26:52,Amarillo,AP-68,52,53,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-18 08:30:37,Blanco,AP-68,58,61,ZARAGOZA,-2.89953,42.78738,-1
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2006-05-18 16:55:48,Amarillo,N-1,327,327,MADRID,-2.86888,42.72015,8
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-18 09:23:11,Blanco,AP-68,52,53,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-18 08:30:37,Blanco,AP-68,56,61,ZARAGOZA,-2.90542,42.80467,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-18 09:23:11,Blanco,AP-68,52,53,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-18 09:23:11,Blanco,AP-68,52,53,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-18 08:30:37,Blanco,AP-68,56,61,ZARAGOZA,-2.90542,42.80467,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-17 07:54:17,Blanco,AP-68,54,57,ZARAGOZA,-2.89429,42.81965,107
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-17 07:54:17,Amarillo,AP-68,54,57,ZARAGOZA,-2.89429,42.81965,107
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-17 07:54:17,Amarillo,AP-68,54,57,ZARAGOZA,-2.89429,42.81965,107
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-16 08:03:35,Amarillo,AP-68,53,57,BILBAO,-2.89528,42.82766,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-16 08:03:35,Amarillo,AP-68,53,57,ZARAGOZA,-2.89539,42.828,-1
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Blanco,N-240,8,11,BILBAO,-2.648236,42.90803,38
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-16 08:03:35,Amarillo,AP-68,53,57,ZARAGOZA,-2.89539,42.828,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-05-16 08:03:35,Amarillo,AP-68,53,57,ZARAGOZA,-2.89539,42.828,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-16 08:03:35,Amarillo,AP-68,53,57,ZARAGOZA,-2.89539,42.828,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-15 23:32:10,Blanco,AP-68,72,72,ZARAGOZA,-2.88918,42.68037,109
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-16 00:45:55,Blanco,AP-68,72,72,BILBAO,-2.88888,42.68017,109
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-15 23:32:10,Blanco,AP-68,68,68,ZARAGOZA,-2.90503,42.71332,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-15 23:32:10,Blanco,AP-68,68,68,ZARAGOZA,-2.90503,42.71332,-1
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Amarillo,N-240,8,11,BILBAO,-2.648236,42.90803,38
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-05-15 17:57:46,Amarillo,N-1,339,339,MADRID,-2.807397,42.80553,95
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-15 08:40:27,Blanco,AP-68,57,56,BILBAO,-2.90299,42.79598,118
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-15 10:23:21,Amarillo,AP-68,66,66,ZARAGOZA,-2.92232,42.72546,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-15 08:40:27,Blanco,AP-68,53,54,ZARAGOZA,-2.89539,42.828,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-15 08:40:27,Blanco,AP-68,53,57,ZARAGOZA,-2.89539,42.828,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-15 08:40:27,Blanco,AP-68,53,57,ZARAGOZA,-2.89539,42.828,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-15 00:55:12,Blanco,AP-68,62,62,ZARAGOZA,-2.90606,42.75644,98
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-05-15 00:56:11,Blanco,AP-68,57,57,BILBAO,-2.90299,42.79598,118
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-15 00:55:12,Blanco,AP-68,42,42,ZARAGOZA,-2.90197,42.92398,-1
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2006-05-13 07:38:31,Blanco,AP-68,52,53,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2006-05-11 11:30:19,Blanco,AP-68,43,43,BILBAO,-2.9027,42.91511,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-11 03:52:04,Blanco,AP-68,50,50,ZARAGOZA,-2.89331,42.85456,78
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-10 15:00:38,Blanco,AP-68,53,68,ZARAGOZA,-2.89539,42.828,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-10 15:00:38,Blanco,AP-68,53,68,ZARAGOZA,-2.89539,42.828,-1
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-05-09 23:15:05,Blanco,AP-68,33,33,BILBAO,-2.873356,42.99057,66
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-05-09 23:15:05,Blanco,AP-68,33,33,BILBAO,-2.873356,42.99057,66
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-09 07:54:47,Blanco,AP-68,52,54,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-05-09 07:54:47,Blanco,AP-68,54,54,ZARAGOZA,-2.89429,42.81965,107
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-05-09 07:54:47,Blanco,AP-68,54,54,ZARAGOZA,-2.89429,42.81965,107
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-05-09 01:18:44,Blanco,AP-68,34,34,BILBAO,-2.87059,42.98244,90
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-05-09 01:18:44,Blanco,AP-68,34,34,BILBAO,-2.87059,42.98244,90
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-08 15:38:09,Blanco,AP-68,52,60,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-05-08 08:56:49,Blanco,AP-68,63,63,BILBAO,-2.90653,42.74746,103
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-08 08:56:49,Blanco,AP-68,63,63,BILBAO,-2.90653,42.74746,103
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-08 02:48:55,Amarillo,AP-68,50,50,BILBAO,-2.89297,42.85442,78
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-08 02:48:55,Amarillo,AP-68,54,54,ZARAGOZA,-2.89429,42.81965,107
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-08 00:17:28,Blanco,AP-68,50,50,ZARAGOZA,-2.89331,42.85456,78
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2006-05-05 12:48:14,Blanco,AP-68,74,74,BILBAO,-2.889577,42.66271,-1
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2006-05-04 21:25:02,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-04 21:25:02,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-03 08:03:06,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566,-1
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2006-05-04 08:56:29,Blanco,AP-68,74,74,BILBAO,-2.889577,42.66271,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-03 08:03:06,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566,-1
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2006-05-03 08:51:27,Blanco,AP-68,74,74,BILBAO,-2.889577,42.66271,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-03 08:03:06,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566,-1
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Blanco,N-240,8,11,BILBAO,-2.648236,42.90803,38
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-02 13:14:48,Rojo,N-1,338,338,MADRID,-2.817311,42.80003,3
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-02 13:14:48,Rojo,N-1,338,338,MADRID,-2.817311,42.80003,3
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-02 13:14:48,Rojo,N-1,338,338,MADRID,-2.817311,42.80003,3
Obras,Euskadi,ARABA,VI,Obras,None,2006-05-02 13:14:48,Rojo,N-1,338,338,MADRID,-2.817311,42.80003,3
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-02 09:57:21,Blanco,AP-68,72,72,BILBAO,-2.88888,42.68017,109
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-05-02 09:20:57,Blanco,AP-68,23,23,ZARAGOZA,-2.931188,43.06375,50
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-05-02 08:06:40,Blanco,AP-68,57,57,ZARAGOZA,-2.90342,42.79605,118
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-04-27 12:41:40,Amarillo,N-1,339,339,MADRID,-2.807397,42.80553,95
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-04-27 12:41:40,Amarillo,N-1,339,339,MADRID,-2.807397,42.80553,95
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-04-27 12:41:40,Amarillo,N-1,339,339,MADRID,-2.807397,42.80553,95
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-04-27 12:41:40,Amarillo,N-1,339,339,MADRID,-2.807397,42.80553,95
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-27 08:58:43,Blanco,AP-68,52,52,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-27 09:00:22,Blanco,AP-68,55,55,BILBAO,-2.90293,42.81295,11
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-27 08:58:43,Blanco,AP-68,52,52,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-26 08:54:05,Blanco,AP-68,52,52,BILBAO,-2.89389,42.83642,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-26 08:26:36,Blanco,AP-68,55,55,ZARAGOZA,-2.90288,42.81336,11
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-26 08:54:05,Blanco,AP-68,52,52,BILBAO,-2.89389,42.83642,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-26 08:54:05,Blanco,AP-68,55,55,BILBAO,-2.90293,42.81295,11
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-26 08:26:36,Blanco,AP-68,52,55,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-26 08:26:36,Blanco,AP-68,55,55,ZARAGOZA,-2.90288,42.81336,11
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-26 08:26:36,Blanco,AP-68,55,55,ZARAGOZA,-2.90288,42.81336,11
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-25 10:23:10,Blanco,AP-68,57,57,BILBAO,-2.90299,42.79598,118
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-25 10:23:10,Blanco,AP-68,57,57,BILBAO,-2.90299,42.79598,118
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2006-04-25 08:28:29,Blanco,AP-68,52,52,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-04-24 15:37:50,Amarillo,AP-68,52,53,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-04-24 09:18:09,Blanco,AP-68,71,71,ZARAGOZA,-2.89166,42.68916,-1
Obras,Euskadi,ARABA,VI,Obras,None,2006-04-24 09:18:09,Blanco,AP-68,71,71,ZARAGOZA,-2.89166,42.68916,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-21 09:01:47,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-21 09:01:47,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906,-1
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2006-04-20 15:43:28,Blanco,AP-68,61,61,BILBAO,-2.901,42.7643,89
Obras,Euskadi,ARABA,VI,Obras,None,2006-04-20 15:43:28,Blanco,AP-68,61,61,BILBAO,-2.901,42.7643,89
Obras,Euskadi,ARABA,VI,Obras,None,2006-04-20 10:19:02,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566,-1
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-20 09:55:30,Blanco,AP-68,61,61,BILBAO,-2.901,42.7643,89
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-04-19 18:06:13,Rojo,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-04-19 18:06:13,Amarillo,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-04-19 18:06:13,Amarillo,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-04-19 18:06:13,Rojo,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-04-19 18:06:13,Blanco,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-04-19 18:06:13,Blanco,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,Zambrana,2006-04-19 12:22:27,Blanco,AP-68,61,61,BILBAO,-2.901,42.7643,89
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2006-04-19 10:17:56,Blanco,AP-68,55,55,BILBAO,-2.90293,42.81295,11
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-04-18 09:43:50,Blanco,AP-68,60,60,ZARAGOZA,-2.90772,42.77201,31
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-04-05 20:54:41,Blanco,AP-68,24,22,BILBAO,-2.931558,43.05477,114
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-04-05 20:54:41,Blanco,AP-68,24,22,BILBAO,-2.931558,43.05477,114
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-04-05 20:54:41,Blanco,AP-68,24,24,BILBAO,-2.931558,43.05477,114
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-04-05 20:54:41,Blanco,AP-68,24,24,BILBAO,-2.931558,43.05477,114
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-04-05 20:54:41,Blanco,AP-68,24,24,BILBAO,-2.931558,43.05477,114
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-04-04 16:46:55,Blanco,AP-68,24,22,BILBAO,-2.931558,43.05477,114
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2006-03-07 07:45:54,Blanco,N-240,8,11,BILBAO,-2.648236,42.90803,38
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-04-04 16:46:55,Blanco,AP-68,24,22,BILBAO,-2.931558,43.05477,114
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-04-04 16:46:55,Blanco,AP-68,24,22,BILBAO,-2.931558,43.05477,114
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2006-04-04 16:46:55,Blanco,AP-68,24,22,BILBAO,-2.931558,43.05477,114
Obras,Euskadi,ARABA,VI,Obras,None,2006-04-04 16:46:55,Blanco,AP-68,24,22,BILBAO,-2.931558,43.05477,114
Obras,Euskadi,ARABA,VI,Obras,None,2006-04-04 16:46:55,Blanco,AP-68,24,22,BILBAO,-2.931558,43.05477,114
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2006-03-31 10:51:43,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906,-1
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-03-31 09:13:58,Blanco,N-1,339,339,MADRID,-2.807397,42.80553,95
Obras,Euskadi,ARABA,VI,Obras,None,2006-03-31 09:10:03,Blanco,AP-68,52,52,ZARAGOZA,-2.894033,42.83658,-1
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-03-30 17:02:26,Amarillo,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-03-30 17:02:26,Amarillo,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-03-30 17:02:26,Amarillo,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-03-30 17:02:26,Amarillo,N-1,337,337,IRÚN,-2.82256,42.79229,2
Obras,Euskadi,ARABA,VI,Obras,Iruña Oka/Iruña de Oca,2006-03-30 17:02:26,Amarillo,N-1,337,337,IRÚN,-2.82256,42.79229,2
