tipo,autonomia,provincia,matricula,causa,poblacion,fechahora_ini,nivel,carretera,pk_inicial,pk_final,sentido,longitud,latitud,cluster
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-07-11 17:03:46,Blanco,N-622,6,6,VITORIA-GASTEIZ,-2.69882,42.89018,17
Accidente,Euskadi,ARABA,VI,Alcance,Amurrio,2006-07-11 13:47:55,Blanco,A-625,356,356,ORDUÑA,-3.00862,43.02692,7
Accidente,Euskadi,ARABA,VI,Vuelco,None,2006-07-10 15:37:12,Amarillo,AP-68,42,42,ZARAGOZA,-2.90197,42.92398,-1
Accidente,Euskadi,ARABA,VI,Vuelco,Kuartango,2006-07-10 15:37:12,Amarillo,AP-68,44,44,ZARAGOZA,-2.89711,42.90756,-1
Accidente,Euskadi,ARABA,VI,Vuelco,Kuartango,2006-07-10 15:37:12,Blanco,AP-68,44,44,ZARAGOZA,-2.89711,42.90756,-1
Accidente,Euskadi,ARABA,VI,Vuelco,Vitoria-Gasteiz,2006-07-10 14:40:54,Blanco,N-1,362,362,IRÚN,-2.57785,42.87865,113
Accidente,Euskadi,ARABA,VI,Vuelco,Vitoria-Gasteiz,2006-07-10 14:40:54,Blanco,N-1,362,362,IRÚN,-2.57785,42.87865,113
Accidente,Euskadi,ARABA,VI,Salida,Labastida,2006-07-09 18:50:14,Blanco,N-124,38,38,LOGROÑO (POR HARO),-2.84062,42.612,-1
Accidente,Euskadi,ARABA,VI,Vuelco,Ribera Baja/Erribera Beitia,2006-07-08 19:21:59,Blanco,AP-68,69,69,ZARAGOZA,-2.90131,42.70481,81
Accidente,Euskadi,ARABA,VI,Vuelco,Ribera Baja/Erribera Beitia,2006-07-08 19:21:59,Blanco,AP-68,69,69,ZARAGOZA,-2.90131,42.70481,81
Accidente,Euskadi,ARABA,VI,Alcance,Armiñón,2006-07-08 16:55:06,Blanco,N-1,327,327,MADRID,-2.86888,42.72015,8
Accidente,Euskadi,ARABA,VI,Alcance,Zigoitia,2006-07-08 10:00:30,Amarillo,N-622,14,14,BILBAO,-2.76258,42.94137,-1
Accidente,Euskadi,ARABA,VI,Vuelco,San Millán/Donemiliaga,2006-07-07 18:02:48,Blanco,N-1,383,383,IRÚN,-2.345377,42.86051,71
Accidente,Euskadi,ARABA,VI,Vuelco,San Millán/Donemiliaga,2006-07-07 18:02:48,Blanco,N-1,383,383,IRÚN,-2.345377,42.86051,71
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-07-06 12:57:45,Blanco,N-102,347,347,VITORIA-GASTEIZ,-2.71824,42.83111,51
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-07-06 12:57:45,Blanco,N-102,347,347,VITORIA-GASTEIZ,-2.71824,42.83111,51
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-07-05 21:54:47,Blanco,N-1,352,352,MADRID,-2.6963,42.88038,25
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-07-05 19:25:36,Blanco,N-1,348,348,IRÚN,-2.736803,42.86313,72
Accidente,Euskadi,ARABA,VI,Alcance,Iruraiz-Gauna,2006-07-05 18:34:46,Amarillo,N-1,371,371,MADRID,-2.473737,42.86328,-1
Accidente,Euskadi,ARABA,VI,Salida,Arrazua-Ubarrundia,2006-07-05 14:12:35,Blanco,N-1,358,358,IRÚN,-2.62447,42.87925,101
Accidente,Euskadi,ARABA,VI,Salida,Arrazua-Ubarrundia,2006-07-05 14:12:35,Blanco,N-1,358,358,IRÚN,-2.62447,42.87925,101
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-07-05 10:43:23,Blanco,N-1,353,353,IRÚN,-2.68483,42.88022,14
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-07-05 07:35:44,Blanco,N-1,352,352,IRÚN,-2.69683,42.8802,25
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-07-05 07:35:44,Blanco,N-1,352,352,IRÚN,-2.69683,42.8802,25
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-07-05 07:35:44,Blanco,N-622,5,5,VITORIA-GASTEIZ,-2.695307,42.88153,25
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-07-05 07:35:44,Blanco,N-622,5,5,VITORIA-GASTEIZ,-2.695307,42.88153,25
Accidente,Euskadi,ARABA,VI,Salida,None,2006-07-03 21:45:11,Blanco,AP-1,78,78,MADRID,-2.918433,42.70376,6
Accidente,Euskadi,ARABA,VI,Salida,Ribera Baja/Erribera Beitia,2006-07-03 21:45:11,Blanco,AP-68,69,69,ZARAGOZA,-2.90131,42.70481,81
Accidente,Euskadi,ARABA,VI,Alcance,San Millán/Donemiliaga,2006-07-03 14:33:06,Blanco,A-4158,31,31,EGUILAZ,-2.32721,42.86328,-1
Accidente,Euskadi,ARABA,VI,Alcance,San Millán/Donemiliaga,2006-07-03 14:33:06,Blanco,A-3138,30,30,EGUINO,-2.354362,42.857,-1
Accidente,Euskadi,ARABA,VI,Vuelco,Zuia,2006-07-03 14:22:42,Blanco,AP-68,29,29,ZARAGOZA,-2.90653,43.0159,70
Accidente,Euskadi,ARABA,VI,Alcance,None,2006-07-02 22:13:53,Blanco,AP-68,36,36,BILBAO,-2.876096,42.96855,48
Accidente,Euskadi,ARABA,VI,Alcance,Llodio,2006-07-02 22:49:48,Blanco,A-625,367,367,ORDUÑA,-2.98506,43.11597,58
Accidente,Euskadi,ARABA,VI,Alcance,None,2006-07-02 22:13:53,Blanco,AP-68,36,36,BILBAO,-2.876096,42.96855,48
Accidente,Euskadi,ARABA,VI,Salida,Zuia,2006-07-02 22:13:53,Blanco,N-622,18,18,BILBAO,-2.80392,42.95663,94
Accidente,Euskadi,ARABA,VI,Alcance,None,2006-07-01 08:31:43,Blanco,AP-68,0,0,BILBAO,-2.917,43.23466,-1
Accidente,Euskadi,ARABA,VI,Alcance,Iruraiz-Gauna,2006-06-30 22:41:55,Blanco,A-3100,18,18,SALVATIERRA/AGURAIN,-2.449969,42.85642,112
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-30 08:21:39,Amarillo,N-1,360,360,MADRID,-2.60001,42.87729,45
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-30 08:21:39,Amarillo,N-1,360,360,MADRID,-2.60001,42.87729,45
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-30 08:21:39,Amarillo,N-1,360,360,MADRID,-2.60001,42.87729,45
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-30 08:21:39,Amarillo,N-1,360,360,MADRID,-2.60001,42.87729,45
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-30 08:21:39,Amarillo,N-1,360,360,MADRID,-2.60001,42.87729,45
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-30 08:21:39,Blanco,N-1,360,360,MADRID,-2.60001,42.87729,45
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-30 08:21:39,Blanco,N-1,360,360,MADRID,-2.60001,42.87729,45
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-30 08:21:39,Blanco,N-1,360,360,MADRID,-2.60001,42.87729,45
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-30 08:21:39,Blanco,N-1,360,360,MADRID,-2.60001,42.87729,45
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-30 08:21:39,Blanco,N-1,360,360,MADRID,-2.60001,42.87729,45
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-30 08:21:39,Blanco,N-1,360,360,MADRID,-2.60001,42.87729,45
Accidente,Euskadi,ARABA,VI,Atropello,Llodio,2006-06-30 05:34:34,Blanco,A-2522,47,47,LLODIO,-2.935498,43.13624,-1
Accidente,Euskadi,ARABA,VI,Alcance,Kuartango,2006-06-29 08:45:41,Blanco,AP-68,47,47,ZARAGOZA,-2.89352,42.88135,108
Accidente,Euskadi,ARABA,VI,Salida,Legutiano,2006-06-28 18:21:04,Blanco,N-240,13,13,VITORIA-GASTEIZ,-2.63704,42.95252,15
Accidente,Euskadi,ARABA,VI,Salida,Legutiano,2006-06-28 18:21:04,Blanco,N-240,13,13,VITORIA-GASTEIZ,-2.63704,42.95252,15
Accidente,Euskadi,ARABA,VI,Atropello,Lantarón,2006-06-27 22:50:37,Blanco,A-2122,36,36,TRESPADERNE,-2.983711,42.71784,-1
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-27 19:31:16,Blanco,N-102,347,347,MADRID,-2.718106,42.83127,51
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-27 19:31:16,Blanco,N-102,347,347,MADRID,-2.718106,42.83127,51
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-27 15:19:16,Blanco,N-240,8,8,VITORIA-GASTEIZ,-2.64827,42.90795,38
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-27 15:19:16,Blanco,N-240,8,8,VITORIA-GASTEIZ,-2.64827,42.90795,38
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-27 15:19:16,Blanco,N-240,8,8,BILBAO,-2.648236,42.90803,38
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-27 14:28:48,Blanco,N-1,355,355,IRÚN,-2.66007,42.88081,28
Accidente,Euskadi,ARABA,VI,Alcance,Asparrena,2006-06-27 09:25:20,Blanco,N-1,391,391,IRÚN,-2.24972,42.86531,86
Accidente,Euskadi,ARABA,VI,Salida,None,2006-06-27 01:29:40,Blanco,N-240,14,14,VITORIA-GASTEIZ,-2.6373,42.96123,12
Accidente,Euskadi,ARABA,VI,Alcance,Zuia,2006-06-26 15:58:41,Blanco,AP-68,31,31,ZARAGOZA,-2.89219,43.00167,55
Accidente,Euskadi,ARABA,VI,Salida,Zuia,2006-06-25 17:27:11,Blanco,AP-68,35,35,ZARAGOZA,-2.877197,42.97503,97
Accidente,Euskadi,ARABA,VI,Salida,San Millán/Donemiliaga,2006-06-25 16:40:16,Blanco,N-1,383,383,MADRID,-2.34474,42.86076,71
Accidente,Euskadi,ARABA,VI,Salida,None,2006-06-25 11:11:32,Blanco,N-1,341,341,IRÚN,-2.787284,42.81546,22
Accidente,Euskadi,ARABA,VI,Salida,Vitoria-Gasteiz,2006-06-24 18:31:39,Amarillo,N-1,342,342,MADRID,-2.776178,42.8207,33
Accidente,Euskadi,ARABA,VI,Salida,Vitoria-Gasteiz,2006-06-24 18:31:39,Amarillo,N-1,342,342,MADRID,-2.776178,42.8207,33
Accidente,Euskadi,ARABA,VI,Salida,Urkabustaiz,2006-06-24 17:34:55,Blanco,AP-68,38,38,ZARAGOZA,-2.87697,42.95297,53
Accidente,Euskadi,ARABA,VI,Salida,Iruraiz-Gauna,2006-06-24 11:33:55,Amarillo,N-1,374,374,MADRID,-2.438575,42.85744,42
Accidente,Euskadi,ARABA,VI,Salida,Zuia,2006-06-24 08:34:48,Blanco,AP-68,33,33,ZARAGOZA,-2.87367,42.99056,66
Accidente,Euskadi,ARABA,VI,Salida,Zuia,2006-06-24 08:34:48,Blanco,AP-68,33,33,ZARAGOZA,-2.87367,42.99056,66
Accidente,Euskadi,ARABA,VI,Salida,Zuia,2006-06-24 08:34:48,Blanco,AP-68,33,33,ZARAGOZA,-2.87367,42.99056,66
Accidente,Euskadi,ARABA,VI,Salida,Zuia,2006-06-24 08:34:48,Blanco,AP-68,33,33,ZARAGOZA,-2.87367,42.99056,66
Accidente,Euskadi,ARABA,VI,Salida,Vitoria-Gasteiz,2006-06-23 22:04:30,Blanco,N-1,340,340,MADRID,-2.796919,42.81104,4
Accidente,Euskadi,ARABA,VI,Salida,None,2006-06-23 22:04:30,Blanco,N-1,340,340,MADRID,-2.796919,42.81104,4
Accidente,Euskadi,ARABA,VI,Salida,None,2006-06-23 22:04:30,Blanco,N-1,340,340,MADRID,-2.796919,42.81104,4
Accidente,Euskadi,ARABA,VI,Salida,Iruña Oka/Iruña de Oca,2006-06-23 22:04:30,Blanco,N-1,337,337,MADRID,-2.822939,42.7927,2
Accidente,Euskadi,ARABA,VI,Salida,Iruña Oka/Iruña de Oca,2006-06-23 22:04:30,Blanco,N-1,337,337,MADRID,-2.822939,42.7927,2
Accidente,Euskadi,ARABA,VI,Salida,None,2006-06-23 20:30:23,Blanco,AP-68,23,23,ZARAGOZA,-2.931188,43.06375,50
Accidente,Euskadi,ARABA,VI,Salida,None,2006-06-23 20:30:23,Blanco,AP-68,24,24,ZARAGOZA,-2.931911,43.05497,114
Accidente,Euskadi,ARABA,VI,Salida,None,2006-06-23 20:30:23,Blanco,AP-68,24,24,ZARAGOZA,-2.931911,43.05497,114
Accidente,Euskadi,ARABA,VI,Salida,Amurrio,2006-06-23 20:31:46,Blanco,AP-68,24,24,BILBAO,-2.931558,43.05477,114
Accidente,Euskadi,ARABA,VI,Salida,Zigoitia,2006-06-23 18:40:17,Blanco,N-622,11,11,BILBAO,-2.73371,42.92697,85
Accidente,Euskadi,ARABA,VI,Salida,Vitoria-Gasteiz,2006-06-23 15:42:19,Blanco,N-240,5,5,VITORIA-GASTEIZ,-2.655681,42.88183,34
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-23 14:10:16,Blanco,N-102,347,347,VITORIA-GASTEIZ,-2.71824,42.83111,51
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-22 21:42:00,Blanco,N-1,348,348,MADRID,-2.736609,42.86344,72
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-22 21:42:00,Blanco,N-1,348,348,MADRID,-2.736609,42.86344,72
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-22 21:42:00,Blanco,N-1,348,348,MADRID,-2.736609,42.86344,72
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-22 21:42:00,Blanco,N-1,348,348,MADRID,-2.736609,42.86344,72
Accidente,Euskadi,ARABA,VI,Alcance,Iruña Oka/Iruña de Oca,2006-06-22 17:41:50,Blanco,N-1,340,340,MADRID,-2.796919,42.81104,4
Accidente,Euskadi,ARABA,VI,Alcance,Barrundia,2006-06-22 13:42:04,Amarillo,N-1,369,369,MADRID,-2.49177,42.87483,82
Accidente,Euskadi,ARABA,VI,Alcance,Barrundia,2006-06-22 13:42:04,Amarillo,N-1,369,369,MADRID,-2.49177,42.87483,82
Accidente,Euskadi,ARABA,VI,Alcance,Barrundia,2006-06-22 13:04:01,Blanco,N-1,370,370,MADRID,-2.48179,42.86981,41
Accidente,Euskadi,ARABA,VI,Salida,Barrundia,2006-06-22 13:04:01,Blanco,N-1,370,370,MADRID,-2.48179,42.86981,41
Accidente,Euskadi,ARABA,VI,Salida,Barrundia,2006-06-22 13:04:01,Blanco,N-1,370,370,MADRID,-2.48179,42.86981,41
Accidente,Euskadi,ARABA,VI,Alcance,Iruña Oka/Iruña de Oca,2006-06-21 20:04:15,Blanco,N-1,340,340,MADRID,-2.796919,42.81104,4
Accidente,Euskadi,ARABA,VI,Salida,Zuia,2006-06-19 17:38:38,Blanco,AP-68,35,35,ZARAGOZA,-2.877197,42.97503,97
Accidente,Euskadi,ARABA,VI,Alcance,Zigoitia,2006-06-19 13:10:21,Blanco,N-622,11,11,BILBAO,-2.73371,42.92697,85
Accidente,Euskadi,ARABA,VI,Alcance,Iruña Oka/Iruña de Oca,2006-06-18 19:46:35,Blanco,N-1,337,337,IRÚN,-2.82256,42.79229,2
Accidente,Euskadi,ARABA,VI,Alcance,Arrazua-Ubarrundia,2006-06-18 08:10:41,Blanco,N-1,358,358,MADRID,-2.62366,42.87923,101
Accidente,Euskadi,ARABA,VI,Alcance,Arrazua-Ubarrundia,2006-06-18 08:10:41,Blanco,N-1,358,358,MADRID,-2.62366,42.87923,101
Accidente,Euskadi,ARABA,VI,Alcance,Arrazua-Ubarrundia,2006-06-18 08:10:41,Blanco,N-1,358,358,MADRID,-2.62366,42.87923,101
Accidente,Euskadi,ARABA,VI,Alcance,Arrazua-Ubarrundia,2006-06-18 08:10:41,Blanco,N-1,358,358,MADRID,-2.62366,42.87923,101
Accidente,Euskadi,ARABA,VI,Salida,Urkabustaiz,2006-06-16 18:49:20,Blanco,AP-68,40,40,ZARAGOZA,-2.89353,42.94023,-1
Accidente,Euskadi,ARABA,VI,Salida,Vitoria-Gasteiz,2006-06-16 08:30:03,Blanco,A-4107,7,7,ARGANDOÑA,-2.594374,42.85667,-1
Accidente,Euskadi,ARABA,VI,Salida,Vitoria-Gasteiz,2006-06-16 08:30:03,Blanco,A-4107,7,7,ARGANDOÑA,-2.594374,42.85667,-1
Accidente,Euskadi,ARABA,VI,Salida,Vitoria-Gasteiz,2006-06-16 08:30:03,Blanco,A-4107,7,7,ARGANDOÑA,-2.594374,42.85667,-1
Accidente,Euskadi,ARABA,VI,Salida,Vitoria-Gasteiz,2006-06-16 08:30:03,Blanco,A-4107,7,7,ARGANDOÑA,-2.594374,42.85667,-1
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-16 06:04:46,Blanco,N-1,349,349,IRÚN,-2.72645,42.86729,-1
Accidente,Euskadi,ARABA,VI,Alcance,Armiñón,2006-06-15 14:05:25,Blanco,AP-1,83,83,MADRID,-2.867489,42.71807,8
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-15 02:56:56,Blanco,N-1,344,344,IRÚN,-2.7565,42.8312,-1
Accidente,Euskadi,ARABA,VI,Alcance,Armiñón,2006-06-14 06:50:53,Blanco,N-1,326,326,MADRID,-2.874767,42.71098,5
Accidente,Euskadi,ARABA,VI,Alcance,Armiñón,2006-06-14 06:50:53,Blanco,N-1,326,326,MADRID,-2.874767,42.71098,5
Accidente,Euskadi,ARABA,VI,Alcance,Armiñón,2006-06-14 06:50:53,Blanco,N-1,326,326,MADRID,-2.874767,42.71098,5
Accidente,Euskadi,ARABA,VI,Alcance,Armiñón,2006-06-13 14:30:50,Blanco,AP-1,83,83,MADRID,-2.867489,42.71807,8
Accidente,Euskadi,ARABA,VI,Salida,Vitoria-Gasteiz,2006-06-13 13:10:11,Blanco,N-104,359,359,IRUN,-2.57978,42.86141,-1
Accidente,Euskadi,ARABA,VI,Salida,San Millán/Donemiliaga,2006-06-13 09:03:04,Blanco,N-1,382,382,MADRID,-2.35677,42.85908,115
Accidente,Euskadi,ARABA,VI,Salida,San Millán/Donemiliaga,2006-06-13 09:03:04,Blanco,N-1,382,382,MADRID,-2.35677,42.85908,115
Accidente,Euskadi,ARABA,VI,Salida,San Millán/Donemiliaga,2006-06-13 09:03:04,Blanco,N-1,382,382,MADRID,-2.35677,42.85908,115
Accidente,Euskadi,ARABA,VI,Salida,San Millán/Donemiliaga,2006-06-13 09:03:04,Blanco,N-1,382,382,IRÚN,-2.35732,42.85873,115
Accidente,Euskadi,ARABA,VI,Alcance,Llodio,2006-06-13 07:38:43,Blanco,A-625,372,372,ORDUÑA,-2.95958,43.13623,-1
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-12 17:39:44,Blanco,N-102,348,348,MADRID,-2.706982,42.83493,18
Accidente,Euskadi,ARABA,VI,Alcance,Zigoitia,2006-06-11 20:53:06,Amarillo,N-622,15,15,VITORIA-GASTEIZ,-2.77449,42.94205,30
Accidente,Euskadi,ARABA,VI,Alcance,Zigoitia,2006-06-11 20:53:06,Amarillo,N-622,15,15,VITORIA-GASTEIZ,-2.77449,42.94205,30
Accidente,Euskadi,ARABA,VI,Alcance,Zigoitia,2006-06-11 20:53:06,Amarillo,N-622,15,15,VITORIA-GASTEIZ,-2.77449,42.94205,30
Accidente,Euskadi,ARABA,VI,Alcance,None,2006-06-11 12:26:53,Blanco,N-240,22,22,VITORIA-GASTEIZ,-2.683908,43.01331,36
Accidente,Euskadi,ARABA,VI,Alcance,Zuia,2006-06-10 13:26:40,Blanco,AP-68,36,36,ZARAGOZA,-2.876186,42.96837,48
Accidente,Euskadi,ARABA,VI,Alcance,Zuia,2006-06-10 13:26:40,Blanco,AP-68,36,36,ZARAGOZA,-2.876186,42.96837,48
Accidente,Euskadi,ARABA,VI,Vuelco,Barrundia,2006-06-09 03:59:42,Amarillo,N-1,369,369,IRÚN,-2.49249,42.87492,82
Accidente,Euskadi,ARABA,VI,Salida,Elburgo/Burgelu,2006-06-08 20:43:49,Amarillo,N-1,367,367,IRÚN,-2.51574,42.87901,91
Accidente,Euskadi,ARABA,VI,Salida,Elburgo/Burgelu,2006-06-08 20:43:49,Blanco,N-1,367,367,IRÚN,-2.51574,42.87901,91
Accidente,Euskadi,ARABA,VI,Alcance,Legutiano,2006-06-08 17:18:27,Blanco,N-240,13,13,BILBAO,-2.63685,42.95252,15
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-08 16:22:51,Blanco,N-622,5,5,VITORIA-GASTEIZ,-2.695307,42.88153,25
Accidente,Euskadi,ARABA,VI,Alcance,Berantevilla,2006-06-08 07:26:02,Blanco,AP-68,72,72,ZARAGOZA,-2.88918,42.68037,109
Accidente,Euskadi,ARABA,VI,Alcance,None,2006-06-07 20:16:49,Blanco,N-240,12,12,VITORIA-GASTEIZ,-2.63963,42.94338,13
Accidente,Euskadi,ARABA,VI,Salida,Iruraiz-Gauna,2006-06-07 18:37:34,Amarillo,N-1,375,375,MADRID,-2.42713,42.85446,65
Accidente,Euskadi,ARABA,VI,Salida,Iruraiz-Gauna,2006-06-07 18:37:34,Blanco,N-1,375,375,MADRID,-2.42713,42.85446,65
Accidente,Euskadi,ARABA,VI,Salida,Iruña Oka/Iruña de Oca,2006-06-07 17:25:59,Blanco,N-1,339,339,IRÚN,-2.806906,42.8055,95
Accidente,Euskadi,ARABA,VI,Salida,Iruña Oka/Iruña de Oca,2006-06-06 05:36:29,Amarillo,N-1,340,340,IRÚN,-2.79742,42.81044,4
Accidente,Euskadi,ARABA,VI,Salida,San Millán/Donemiliaga,2006-06-05 18:58:54,Blanco,A-3138,30,30,EGUINO,-2.354362,42.857,-1
Accidente,Euskadi,ARABA,VI,Salida,San Millán/Donemiliaga,2006-06-05 18:58:54,Blanco,A-3138,30,30,EGUINO,-2.354362,42.857,-1
Accidente,Euskadi,ARABA,VI,Salida,Zambrana,2006-06-05 06:43:48,Blanco,AP-68,77,77,BILBAO,-2.86794,42.64239,87
Accidente,Euskadi,ARABA,VI,Salida,None,2006-06-05 03:55:20,Blanco,N-124,36,36,LOGROÑO (POR HARO),-2.84119,42.62576,-1
Accidente,Euskadi,ARABA,VI,Atropello,Barrundia,2006-06-03 13:59:50,Blanco,N-104,363,363,IRUN,-2.53597,42.87779,-1
Accidente,Euskadi,ARABA,VI,Atropello,Barrundia,2006-06-03 13:59:50,Blanco,N-104,363,363,IRUN,-2.53597,42.87779,-1
Accidente,Euskadi,ARABA,VI,Atropello,Barrundia,2006-06-03 13:59:50,Blanco,N-104,363,363,IRUN,-2.53597,42.87779,-1
Accidente,Euskadi,ARABA,VI,Atropello,Barrundia,2006-06-03 13:59:50,Blanco,N-104,363,363,IRUN,-2.53597,42.87779,-1
Accidente,Euskadi,ARABA,VI,Vuelco,Ribera Alta,2006-06-03 03:56:47,Blanco,AP-68,62,62,BILBAO,-2.90586,42.75619,98
Accidente,Euskadi,ARABA,VI,Vuelco,Ribera Alta,2006-06-03 03:56:47,Blanco,AP-68,62,62,BILBAO,-2.90586,42.75619,98
Accidente,Euskadi,ARABA,VI,Vuelco,Ribera Alta,2006-06-03 02:56:13,Blanco,AP-68,64,64,BILBAO,-2.91494,42.74106,111
Accidente,Euskadi,ARABA,VI,Vuelco,Ribera Baja/Erribera Beitia,2006-06-03 02:56:13,Blanco,AP-68,64,64,BILBAO,-2.91494,42.74106,111
Accidente,Euskadi,ARABA,VI,Salida,Vitoria-Gasteiz,2006-06-02 22:56:10,Blanco,N-1,352,352,IRÚN,-2.69683,42.8802,25
Accidente,Euskadi,ARABA,VI,Alcance,Armiñón,2006-06-02 19:01:51,Amarillo,AP-1,83,83,MADRID,-2.867489,42.71807,8
Accidente,Euskadi,ARABA,VI,Alcance,Berantevilla,2006-06-02 19:01:51,Amarillo,AP-68,72,72,BILBAO,-2.88888,42.68017,109
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-01 19:22:41,Blanco,N-104,357,357,IRUN,-2.60388,42.85927,105
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-06-01 19:22:41,Blanco,N-104,357,357,IRUN,-2.60388,42.85927,105
Accidente,Euskadi,ARABA,VI,Alcance,Salvatierra/Agurain,2006-06-01 18:16:58,Blanco,N-1,376,376,MADRID,-2.41966,42.84735,46
Accidente,Euskadi,ARABA,VI,Alcance,Armiñón,2006-06-01 12:59:14,Blanco,N-1,329,329,IRÚN,-2.868208,42.7368,16
Accidente,Euskadi,ARABA,VI,Alcance,Armiñón,2006-06-01 12:59:14,Blanco,N-1,329,329,IRÚN,-2.868208,42.7368,16
Accidente,Euskadi,ARABA,VI,Alcance,Armiñón,2006-06-01 12:59:14,Blanco,N-1,329,329,IRÚN,-2.868208,42.7368,16
Accidente,Euskadi,ARABA,VI,Atropello,Ribera Baja/Erribera Beitia,2006-06-01 07:44:13,Blanco,N-1,324,324,IRÚN,-2.899437,42.71035,56
Accidente,Euskadi,ARABA,VI,Atropello,Ribera Baja/Erribera Beitia,2006-06-01 07:44:13,Blanco,N-1,322,322,IRÚN,-2.91879,42.7027,6
Accidente,Euskadi,ARABA,VI,Salida,Ribera Baja/Erribera Beitia,2006-05-31 17:27:01,Blanco,N-1,323,323,IRÚN,-2.909908,42.70812,69
Accidente,Euskadi,ARABA,VI,Salida,Ribera Baja/Erribera Beitia,2006-05-31 17:27:01,Blanco,N-1,323,323,MADRID,-2.909664,42.70864,69
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-05-30 21:07:33,Blanco,N-240,5,5,BILBAO,-2.655647,42.88189,34
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-05-30 21:07:33,Blanco,N-240,5,5,BILBAO,-2.655647,42.88189,34
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-05-30 21:05:09,Blanco,N-240,4,4,BILBAO,-2.655647,42.88189,34
Accidente,Euskadi,ARABA,VI,Salida,Lagrán,2006-05-30 13:03:50,Blanco,A-2124,33,33,LAGUARDIA,-2.6810695,42.59132,-1
Accidente,Euskadi,ARABA,VI,Salida,Lagrán,2006-05-30 13:03:50,Blanco,A-2124,33,33,LAGUARDIA,-2.6810695,42.59132,-1
Accidente,Euskadi,ARABA,VI,Alcance,Vitoria-Gasteiz,2006-05-29 17:00:19,Amarillo,N-1,343,343,IRÚN,-2.76597,42.82534,21
Accidente,Euskadi,ARABA,VI,Salida,Zigoitia,2006-05-29 06:47:55,Blanco,N-622,16,16,BILBAO,-2.784897,42.94613,116
Accidente,Euskadi,ARABA,VI,Alcance,None,2006-05-29 06:13:51,Blanco,N-240,12,12,BILBAO,-2.63942,42.94333,13
Accidente,Euskadi,ARABA,VI,Salida,Zigoitia,2006-05-29 06:47:55,Blanco,N-622,16,16,BILBAO,-2.784897,42.94613,116
