tipo,autonomia,provincia,matricula,causa,poblacion,fechahora_ini,nivel,carretera,pk_inicial,pk_final,sentido,longitud,latitud
Obras,Euskadi,ARABA,VI,Obras,None,2007-06-04 09:41:09,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-06-04 09:41:09,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-06-04 08:03:56,Amarillo,AP-68,66,64,BILBAO,-2.92183,42.72518
Obras,Euskadi,ARABA,VI,Obras,None,2007-06-01 08:58:58,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-06-01 08:16:04,Amarillo,AP-68,63,63,ZARAGOZA,-2.90674,42.74772
Obras,Euskadi,ARABA,VI,Obras,None,2007-06-01 08:13:52,Amarillo,AP-68,66,66,BILBAO,-2.92183,42.72518
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-31 11:56:08,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-05-31 06:07:07,Blanco,AP-68,68,68,BILBAO,-2.904834,42.71334
Obras,Euskadi,ARABA,VI,Obras,Zuia,2007-05-31 14:33:02,Blanco,AP-68,27,27,ZARAGOZA,-2.91325,43.03225
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-05-31 11:56:08,Blanco,AP-68,65,65,ZARAGOZA,-2.92224,42.73424
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-31 09:42:33,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-05-31 06:07:07,Blanco,AP-68,68,68,BILBAO,-2.904834,42.71334
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-31 06:07:07,Blanco,AP-68,68,68,BILBAO,-2.904834,42.71334
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-31 06:07:07,Blanco,AP-68,68,68,BILBAO,-2.904834,42.71334
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-31 06:07:07,Blanco,AP-68,69,69,BILBAO,-2.90099,42.70471
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-31 06:07:07,None,AP-68,69,69,BILBAO,-2.90099,42.70471
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-31 11:56:08,Blanco,AP-68,65,65,ZARAGOZA,-2.92224,42.73424
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-31 09:42:33,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-31 06:07:07,Amarillo,AP-68,69,68,BILBAO,-2.90099,42.70471
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-05-30 07:34:31,Blanco,AP-68,69,69,BILBAO,-2.90099,42.70471
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-30 08:00:36,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-05-30 07:34:31,Blanco,AP-68,69,69,BILBAO,-2.90099,42.70471
Obras,Euskadi,ARABA,VI,Obras,Zuia,2007-05-30 12:00:27,Blanco,AP-68,30,30,BILBAO,-2.899748,43.00846
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-30 08:00:36,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-30 07:34:31,Blanco,AP-68,69,69,BILBAO,-2.90099,42.70471
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-29 07:41:01,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-29 09:10:00,Blanco,AP-68,25,25,ZARAGOZA,-2.924176,43.04798
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-29 09:10:00,Blanco,AP-68,25,25,ZARAGOZA,-2.924176,43.04798
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-29 08:19:20,Blanco,AP-68,47,47,ZARAGOZA,-2.89352,42.88135
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-29 07:41:01,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-28 07:56:35,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-28 07:56:35,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-18 09:19:20,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-18 09:19:20,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Zuia,2007-05-25 11:22:26,Blanco,AP-68,47,47,ZARAGOZA,-2.89352,42.88135
Obras,Euskadi,ARABA,VI,Obras,Zuia,2007-05-25 11:22:26,Blanco,AP-68,47,47,ZARAGOZA,-2.89352,42.88135
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-25 08:31:07,Blanco,AP-68,54,54,BILBAO,-2.89421,42.81931
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-25 09:43:51,Blanco,AP-68,30,30,BILBAO,-2.899748,43.00846
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-25 08:31:07,Blanco,AP-68,54,54,BILBAO,-2.89421,42.81931
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-18 09:19:20,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-24 09:47:17,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Zigoitia,2007-05-23 09:33:19,Amarillo,N-622,9,9,VITORIA-GASTEIZ,-2.71983,42.91232
Obras,Euskadi,ARABA,VI,Obras,Zigoitia,2007-05-23 09:33:19,Amarillo,N-622,9,9,VITORIA-GASTEIZ,-2.71983,42.91232
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-22 13:41:39,Blanco,AP-68,33,33,ZARAGOZA,-2.87367,42.99056
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-23 09:09:42,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-22 13:41:39,Blanco,AP-68,44,44,ZARAGOZA,-2.89711,42.90756
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-22 13:41:39,Blanco,AP-68,44,44,ZARAGOZA,-2.89711,42.90756
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-22 13:41:39,Blanco,AP-68,44,44,ZARAGOZA,-2.89711,42.90756
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-22 07:34:15,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-22 07:34:15,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-22 06:57:37,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-18 09:19:20,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-05-19 01:01:02,Blanco,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-05-19 01:01:02,Blanco,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Zuia,2007-05-16 11:59:27,Blanco,AP-68,34,34,ZARAGOZA,-2.87067,42.98276
Obras,Euskadi,ARABA,VI,Obras,Urkabustaiz,2007-05-18 10:06:30,Blanco,AP-68,39,39,BILBAO,-2.88562,42.94649
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-18 09:19:20,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-18 08:00:59,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Zuia,2007-05-16 11:59:27,Blanco,AP-68,34,34,ZARAGOZA,-2.87067,42.98276
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-16 11:59:27,Blanco,AP-68,34,34,ZARAGOZA,-2.87067,42.98276
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-16 11:59:27,Blanco,AP-68,34,34,ZARAGOZA,-2.87067,42.98276
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-14 07:28:52,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Urkabustaiz,2007-05-17 16:39:04,Blanco,AP-68,39,39,BILBAO,-2.88562,42.94649
Obras,Euskadi,ARABA,VI,Obras,Urkabustaiz,2007-05-16 11:59:27,Blanco,AP-68,41,41,ZARAGOZA,-2.89534,42.93138
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-14 07:28:52,Blanco,AP-68,43,43,BILBAO,-2.9027,42.91511
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-07 08:10:05,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-14 07:28:52,Blanco,AP-68,43,43,BILBAO,-2.9027,42.91511
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-05-16 21:50:57,Amarillo,N-1,327,329,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-05-16 21:50:57,Amarillo,N-1,327,329,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-05-16 21:50:57,Amarillo,N-1,327,327,IRÚN,-2.868649,42.72015
Obras,Euskadi,ARABA,VI,Obras,Urkabustaiz,2007-05-16 11:59:27,Blanco,AP-68,41,41,ZARAGOZA,-2.89534,42.93138
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-07 08:10:05,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-07 08:10:05,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-07 08:10:05,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-14 07:28:52,Blanco,AP-68,43,43,BILBAO,-2.9027,42.91511
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-14 07:28:52,Blanco,AP-68,43,43,BILBAO,-2.9027,42.91511
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-14 07:28:52,Blanco,AP-68,49,49,BILBAO,-2.89375,42.86332
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-14 07:28:52,Blanco,AP-68,49,49,BILBAO,-2.89375,42.86332
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-14 07:28:52,Blanco,AP-68,49,49,BILBAO,-2.89375,42.86332
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-14 07:28:52,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-14 11:39:43,Blanco,AP-68,33,33,BILBAO,-2.873356,42.99057
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-14 11:39:43,Blanco,AP-68,33,33,BILBAO,-2.873356,42.99057
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-14 07:28:52,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-14 11:39:43,Blanco,AP-68,33,33,BILBAO,-2.873356,42.99057
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-07 08:10:05,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-05-14 07:28:52,Blanco,AP-68,55,55,BILBAO,-2.90293,42.81295
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-11 07:50:11,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-11 07:50:11,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-05-10 07:53:43,Blanco,AP-68,56,56,BILBAO,-2.9051,42.80451
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-09 08:03:40,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-09 08:03:40,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-09 08:03:40,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-09 08:00:28,Blanco,AP-68,33,33,ZARAGOZA,-2.87367,42.99056
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-09 07:39:33,Blanco,AP-68,60,60,BILBAO,-2.90723,42.7718
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-05-08 07:12:31,Blanco,AP-68,65,65,BILBAO,-2.92213,42.73384
Obras,Euskadi,ARABA,VI,Obras,Zigoitia,2007-05-08 08:22:31,Amarillo,N-622,12,12,BILBAO,-2.743428,42.93217
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-08 07:58:01,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-08 07:58:01,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-05-08 07:12:31,Blanco,AP-68,65,65,BILBAO,-2.92213,42.73384
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-05-07 07:16:06,Blanco,AP-68,74,74,BILBAO,-2.889577,42.66271
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-07 08:29:23,Blanco,AP-68,58,58,BILBAO,-2.89901,42.78906
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-07 08:10:05,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2007-05-07 09:00:54,Blanco,N-622,10,10,BILBAO,-2.726305,42.91981
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-07 09:00:54,Blanco,N-622,10,10,BILBAO,-2.726305,42.91981
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-05-07 08:29:23,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-05-07 08:29:23,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-07 08:10:05,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-07 08:10:05,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-05-07 07:16:06,Blanco,AP-68,74,74,BILBAO,-2.889577,42.66271
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-05-07 07:16:06,Blanco,AP-68,74,74,BILBAO,-2.889577,42.66271
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-04 11:30:32,Blanco,AP-68,45,45,ZARAGOZA,-2.89712,42.89861
Obras,Euskadi,ARABA,VI,Obras,Zuia,2007-05-04 08:54:48,Blanco,AP-68,32,32,ZARAGOZA,-2.881823,42.99696
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-04 08:08:00,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-02 07:42:53,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-02 09:45:52,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Zuia,2007-05-03 15:44:58,Blanco,AP-68,39,39,BILBAO,-2.88562,42.94649
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-05-03 09:50:48,Blanco,AP-1,78,78,VITORIA-GASTEIZ,-2.919183,42.70359
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-03 09:50:48,Blanco,AP-1,78,78,VITORIA-GASTEIZ,-2.919183,42.70359
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-02 09:45:52,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-02 09:45:52,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-02 09:45:52,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-02 09:45:52,Blanco,AP-68,51,51,ZARAGOZA,-2.89297,42.84566
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-05-02 07:42:53,Blanco,AP-68,46,45,BILBAO,-2.89259,42.88996
Obras,Euskadi,ARABA,VI,Obras,None,2007-05-02 07:42:53,Blanco,AP-68,46,45,BILBAO,-2.89259,42.88996
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-24 19:29:02,Blanco,AP-68,52,52,BILBAO,-2.89389,42.83642
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-27 08:07:24,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Vitoria-Gasteiz,2007-04-26 13:40:31,Blanco,N-1,346,344,MADRID,-2.748895,42.84813
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-26 13:40:31,Blanco,N-1,346,344,MADRID,-2.748895,42.84813
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-26 13:40:31,Blanco,N-1,346,344,MADRID,-2.748895,42.84813
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-26 13:40:31,Blanco,N-1,348,345,MADRID,-2.736609,42.86344
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-25 13:22:49,Blanco,AP-68,47,47,BILBAO,-2.89334,42.88097
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-24 19:29:02,Blanco,AP-68,52,52,BILBAO,-2.89389,42.83642
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-25 13:22:49,Blanco,AP-68,47,47,BILBAO,-2.89334,42.88097
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-25 13:22:49,Blanco,AP-68,49,49,BILBAO,-2.89375,42.86332
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-25 10:46:38,Blanco,AP-68,62,62,BILBAO,-2.90586,42.75619
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-25 10:46:38,Blanco,AP-68,62,62,BILBAO,-2.90586,42.75619
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-25 13:22:49,Blanco,AP-68,49,49,BILBAO,-2.89375,42.86332
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-25 10:46:38,Blanco,AP-68,62,62,BILBAO,-2.90586,42.75619
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-25 08:06:58,Blanco,AP-68,50,50,ZARAGOZA,-2.89331,42.85456
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-25 08:06:58,Blanco,AP-68,50,50,ZARAGOZA,-2.89331,42.85456
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-04-24 20:05:27,Amarillo,N-1,322,322,MADRID,-2.91879,42.7027
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-24 19:29:02,Blanco,AP-68,52,52,BILBAO,-2.89389,42.83642
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-04-24 18:52:02,Rojo,N-1,328,335,MADRID,-2.871539,42.72894
Obras,Euskadi,ARABA,VI,Obras,Armiñón,2007-04-24 18:52:02,Rojo,N-1,328,335,MADRID,-2.871539,42.72894
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-24 18:52:02,Rojo,N-1,328,328,IRÚN,-2.870384,42.72882
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-24 08:44:27,Blanco,AP-68,49,49,ZARAGOZA,-2.893947,42.86351
Obras,Euskadi,ARABA,VI,Obras,Zuia,2007-04-24 12:38:47,Blanco,AP-68,28,28,ZARAGOZA,-2.912526,43.02347
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-24 08:44:27,Blanco,AP-68,47,47,ZARAGOZA,-2.89352,42.88135
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-24 12:38:47,Blanco,AP-68,28,28,ZARAGOZA,-2.912526,43.02347
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-24 09:00:19,Blanco,N-622,23,23,BILBAO,-2.86133,42.96279
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-24 08:44:27,Blanco,AP-68,47,47,ZARAGOZA,-2.89352,42.88135
Obras,Euskadi,ARABA,VI,Obras,Legutiano,2007-04-24 08:37:21,Blanco,N-240,12,12,VITORIA-GASTEIZ,-2.63963,42.94338
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-23 08:27:41,Blanco,AP-68,56,56,BILBAO,-2.9051,42.80451
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-23 08:27:41,Blanco,AP-68,56,56,BILBAO,-2.9051,42.80451
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-23 08:27:41,Blanco,AP-68,56,56,BILBAO,-2.9051,42.80451
Obras,Euskadi,ARABA,VI,Obras,Kuartango,2007-04-23 08:41:24,Blanco,AP-68,45,45,ZARAGOZA,-2.89712,42.89861
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-23 08:27:41,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-23 08:27:41,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-23 07:26:50,Blanco,AP-68,59,59,BILBAO,-2.90573,42.78021
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-23 08:41:24,Blanco,AP-68,45,45,ZARAGOZA,-2.89712,42.89861
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-23 08:27:41,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-23 08:27:41,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-23 07:26:50,Blanco,AP-68,59,59,BILBAO,-2.90573,42.78021
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-20 17:37:32,Blanco,AP-68,63,63,BILBAO,-2.90653,42.74746
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-04-20 08:21:22,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-18 15:58:41,Blanco,AP-68,61,61,BILBAO,-2.901,42.7643
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-18 15:58:41,Blanco,AP-68,61,61,BILBAO,-2.901,42.7643
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-18 15:58:41,Blanco,AP-68,72,72,BILBAO,-2.88888,42.68017
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-19 09:05:26,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-19 09:05:26,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-04-19 07:57:07,Blanco,AP-68,68,68,ZARAGOZA,-2.90503,42.71332
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-04-18 07:59:18,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-18 15:58:41,Blanco,AP-68,72,72,BILBAO,-2.88888,42.68017
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-04-18 08:30:19,Blanco,AP-68,50,68,ZARAGOZA,-2.89331,42.85456
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-18 08:53:24,None,AP-68,43,43,ZARAGOZA,-2.903103,42.91535
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-04-18 08:30:19,Blanco,AP-68,50,67,ZARAGOZA,-2.89331,42.85456
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-04-18 08:30:19,Blanco,AP-68,50,67,ZARAGOZA,-2.89331,42.85456
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-04-18 07:59:18,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-17 08:22:47,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-04-17 08:23:43,Blanco,AP-68,70,70,BILBAO,-2.894214,42.69747
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-16 08:10:49,Blanco,AP-68,68,68,ZARAGOZA,-2.90503,42.71332
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2007-04-17 08:38:59,Blanco,AP-68,37,37,ZARAGOZA,-2.86974,42.96004
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2007-04-17 08:38:59,Blanco,AP-68,37,37,ZARAGOZA,-2.86974,42.96004
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-17 08:34:20,Blanco,N-622,10,10,BILBAO,-2.726305,42.91981
Obras,Euskadi,ARABA,VI,Obras,Ribera Baja/Erribera Beitia,2007-04-17 08:23:43,Blanco,AP-68,70,70,BILBAO,-2.894214,42.69747
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-17 08:22:47,Blanco,AP-68,53,53,BILBAO,-2.89528,42.82766
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-16 08:10:49,Blanco,AP-68,68,68,ZARAGOZA,-2.90503,42.71332
Obras,Euskadi,ARABA,VI,Obras,None,2007-04-16 08:10:49,Blanco,AP-68,67,67,ZARAGOZA,-2.91333,42.71972
Obras,Euskadi,ARABA,VI,Obras,Ribera Alta,2007-04-16 08:10:49,Blanco,AP-68,68,68,ZARAGOZA,-2.90503,42.71332
Obras,Euskadi,ARABA,VI,Obras,Amurrio,2007-04-16 11:14:22,Blanco,AP-68,26,26,BILBAO,-2.91992,43.03931
